"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
607677;4;2004;1;2;2;4;0;14;0;0;2;0;1;2;4,90
607677;5;2009;1;2;1;2;0;14;0;0;2;0;1;2;68,34
607721;1;1959;1;0;4;-1;0;4;1;190000;1;0;1;4;10,55
607721;2;1959;2;1;4;-1;0;4;1;184000;1;0;1;2;36,81
607721;3;1989;2;2;6;6;0;14;0;80000;1;1;1;4;183,51
607727;1;1961;1;0;5;-1;1;3;3;400000;1;0;1;9;16,44
607727;2;1960;2;1;4;-1;0;11;0;0;2;0;1;2;57,35
607727;3;1984;1;2;7;-1;1;1;1;400000;1;1;1;6;47,77
607727;4;1989;1;2;6;6;0;14;0;0;2;0;1;3;54,22
607727;5;1985;2;3;6;6;0;14;0;0;2;0;1;1;14,58
607739;1;1967;2;0;4;-1;0;4;1;150000;1;1;1;2;80,16
607739;2;2002;1;2;3;4;0;14;0;0;2;0;1;2;6,86
607739;3;2003;2;2;3;4;0;14;0;0;2;0;1;2;57,47
607739;4;1986;1;2;4;-1;0;4;1;300000;1;0;1;2;66,78
607745;1;1950;1;0;4;-1;0;4;1;250000;1;1;1;2;56,49
607745;2;1950;2;1;4;-1;0;11;0;0;2;0;1;4;13,13
607774;1;1948;1;0;4;-1;0;3;2;200000;1;0;1;2;56,49
607774;2;1975;1;2;4;-1;0;4;1;300000;1;1;0;0;64,00
607798;1;1965;2;0;3;-1;0;11;0;109000;1;1;1;5;80,16
607798;2;1995;1;2;3;4;0;14;0;0;2;0;1;3;72,19
607798;3;2002;1;2;2;4;0;14;0;0;2;0;1;2;6,86
607798;4;2005;1;2;2;4;0;14;0;0;2;0;1;2;6,86
607799;1;1972;1;0;7;-1;1;1;1;950000;1;0;1;4;66,78
607799;2;1973;2;1;5;-1;1;4;1;450000;1;1;1;7;20,38
607799;3;1988;1;2;6;6;0;14;0;0;2;0;1;3;75,79
607799;4;2003;2;2;2;4;0;14;0;0;2;0;1;3;57,47
607831;1;1958;1;0;3;-1;0;3;1;380000;1;0;1;6;10,55
607831;2;1976;2;1;4;-1;0;11;0;0;2;0;1;2;9,36
607831;3;1984;1;2;3;4;0;14;0;0;2;1;1;2;30,66
607852;1;1938;1;0;4;-1;0;9;1;350000;1;0;1;4;205,74
607852;2;1949;2;1;5;-1;1;11;0;0;2;0;1;2;260,22
607852;3;1969;1;2;7;-1;1;1;2;500000;1;0;1;2;436,44
607852;4;1980;2;2;4;7;1;14;0;400000;1;1;1;2;387,03
607852;5;1998;1;3;3;4;0;14;0;0;2;0;1;2;130,27
607852;6;2000;1;3;2;4;0;14;0;0;2;0;1;2;130,27
607860;1;1989;2;0;4;-1;0;4;1;250000;1;0;1;6;183,51
607860;2;2009;1;2;1;-1;0;13;0;0;2;1;0;0;43,87
607860;3;1963;2;3;4;-1;0;11;0;0;2;1;0;0;36,81
607861;1;1942;1;0;3;-1;0;9;0;265000;1;1;1;2;4,97
607861;2;1949;2;1;4;-1;0;4;1;140000;1;0;1;2;6,29
607861;3;1972;2;2;5;-1;1;1;1;180000;1;0;1;4;9,36
607889;1;1934;1;0;3;-1;0;9;0;155000;1;0;1;2;4,97
607889;2;1941;2;1;4;-1;0;9;0;75000;1;0;1;4;15,10
607889;3;1988;1;2;4;-1;0;4;1;407000;1;0;1;2;34,80
607901;1;1943;1;0;3;-1;0;9;0;130000;1;0;1;4;10,38
607901;2;1945;2;1;3;-1;0;9;0;75000;1;0;1;2;31,53
607904;1;1972;1;0;4;-1;0;4;1;300000;1;0;1;2;47,77
607904;2;1980;2;1;4;-1;0;11;0;0;2;0;1;6;14,58
607904;3;1997;2;2;3;4;0;14;0;0;2;0;1;2;92,54
607904;4;2005;1;2;2;4;0;14;0;0;2;0;1;2;4,90
607904;5;2011;2;2;1;-1;0;13;0;0;2;0;1;6;75,90
607929;1;1938;1;0;3;-1;0;5;1;220000;1;0;1;2;4,97
607929;2;1932;2;1;3;-1;0;9;0;75000;1;1;0;0;15,10
607929;3;1968;1;2;3;-1;0;5;1;180000;1;0;1;4;10,55
607930;1;1941;1;0;4;-1;0;9;0;200000;1;1;0;0;10,38
607930;2;1944;2;1;3;-1;0;9;0;75000;1;0;1;2;31,53
607965;1;1976;1;0;4;-1;0;4;1;250000;1;0;1;4;47,77
607965;2;1977;2;1;5;-1;1;11;0;0;2;0;1;2;14,58
607965;3;2000;2;2;3;4;0;14;0;0;2;0;1;4;41,12
607965;4;2002;1;2;3;4;0;14;0;0;2;0;1;4;4,90
607965;5;1952;1;3;5;-1;1;4;1;220000;1;1;0;0;42,16
607976;1;1937;2;0;3;-1;0;9;0;75000;1;1;0;0;31,53
607976;2;1912;2;3;3;-1;0;9;0;75000;1;1;0;0;31,53
607985;1;1927;2;0;3;-1;0;9;0;108000;1;0;1;2;41,43
608005;1;1975;1;0;3;-1;0;4;1;300000;1;0;1;4;66,78
608005;2;1978;2;1;4;-1;0;11;0;0;2;0;1;8;20,38
608005;3;2005;2;2;2;4;0;14;0;0;2;0;1;4;57,47
608005;4;2007;1;2;1;2;0;14;0;0;2;0;1;4;95,52
608053;1;1978;2;0;3;-1;0;3;1;182000;1;1;1;2;21,77
608053;2;1994;2;2;4;4;0;14;0;0;2;0;1;2;68,98
608053;3;2000;2;2;3;4;0;14;0;0;2;1;1;2;18,22
608053;4;2005;2;2;2;3;0;14;0;0;2;0;1;2;18,22
608053;5;1941;2;3;4;-1;0;9;0;182000;1;1;1;2;17,71
608065;1;1989;1;0;4;-1;0;3;1;250000;1;0;1;2;11,45
608065;2;1991;2;1;4;-1;0;3;1;150000;1;1;0;0;10,14
608065;3;2009;2;2;1;-1;0;13;0;0;2;1;0;0;11,23
608065;4;2011;1;2;1;-1;0;13;0;0;2;1;0;0;10,28
608066;1;1976;2;0;4;-1;0;4;1;190000;1;1;1;4;15,15
608066;2;2003;2;2;3;4;0;14;0;0;2;1;1;2;12,69
608066;3;2010;1;2;1;-1;0;13;0;0;2;0;1;2;10,28
608066;4;1948;2;3;3;-1;0;11;0;0;2;0;1;2;16,94
608072;1;1955;1;0;4;-1;0;4;1;220000;1;1;1;2;24,81
608072;2;1961;2;1;3;-1;0;5;1;182000;1;0;1;4;12,52
608072;3;1995;2;2;4;4;0;14;0;0;2;1;1;2;48,02
608072;4;2000;2;2;3;4;0;14;0;0;2;0;1;2;12,69
608089;1;1967;1;0;3;-1;0;5;1;240000;1;0;1;3;32,40
608089;2;1970;2;1;3;-1;0;11;0;0;2;0;1;8;28,62
608089;3;1995;1;2;3;-1;0;5;1;182000;1;0;1;2;40,19
608089;4;1989;1;2;4;-1;0;4;1;220000;1;1;1;2;26,17
608089;5;1994;1;2;4;-1;0;4;1;182000;1;0;1;2;40,19
608089;6;2008;1;2;2;2;0;14;0;0;2;0;1;2;23,50
608089;7;2011;2;2;2;2;0;14;0;0;2;0;1;2;25,68
608089;8;2006;2;3;2;3;0;14;0;0;2;0;1;2;25,68
608090;1;1957;1;0;4;-1;0;3;1;240000;1;1;0;0;28,68
608090;2;1961;2;1;4;-1;0;3;1;100000;1;1;0;0;25,33
608090;3;1994;1;2;4;4;0;14;0;0;2;1;0;0;35,57
608094;1;1969;1;0;4;-1;0;4;1;300000;1;0;1;2;14,17
608094;2;1968;2;1;4;-1;0;11;0;0;2;1;1;4;12,52
608094;3;1993;2;2;5;-1;1;1;1;182000;1;1;1;2;10,14
608094;4;2002;2;2;3;4;0;14;0;0;2;1;1;2;12,69
608102;1;1969;2;0;4;-1;0;11;0;0;2;0;1;4;17,98
608102;2;1957;1;1;3;-1;0;5;1;160000;1;1;1;2;20,36
608102;3;1987;1;2;3;-1;0;5;1;200000;1;1;0;0;16,44
608102;4;1994;2;3;3;-1;0;11;0;0;2;1;0;0;68,98
608102;5;2011;2;3;1;-1;0;13;0;0;2;1;0;0;16,14
608127;1;1971;2;0;3;-1;0;5;1;250000;1;0;1;5;30,66
608127;2;1978;1;1;4;-1;0;4;1;400000;1;0;1;5;37,25
608127;3;1998;1;2;3;4;0;14;0;0;2;0;1;2;26,85
608130;1;1953;1;0;4;-1;0;3;1;600000;1;0;1;2;26,41
608130;2;1953;2;1;4;-1;0;11;0;0;2;1;1;6;18,03
608132;1;1944;2;0;3;-1;0;9;0;77000;1;1;0;0;26,45
608136;1;1973;1;0;4;-1;0;5;1;300000;1;0;1;2;18,41
608136;2;1976;2;1;4;-1;0;4;1;200000;1;1;1;2;15,15
608136;3;1992;1;2;4;-1;0;12;0;0;2;1;1;2;11,45
608136;4;1993;2;2;4;4;0;14;0;0;2;1;1;1;10,14
608155;1;1950;2;0;3;-1;0;4;2;80000;1;0;1;2;34,27
608155;2;1973;2;2;4;-1;0;4;2;200000;1;0;1;2;30,66
608155;3;1969;1;3;4;-1;0;4;1;250000;1;1;0;0;28,68
608161;1;1949;1;0;4;-1;0;3;1;400000;1;1;1;9;26,41
608161;2;1953;2;1;4;-1;0;11;0;0;2;1;1;5;18,03
608166;1;1941;2;0;3;-1;0;9;0;70000;1;0;1;2;26,45
608169;1;1983;2;0;4;-1;0;3;1;600000;1;0;1;7;30,66
608169;2;2001;2;2;3;4;0;14;0;0;2;0;1;2;25,67
608169;3;2010;2;2;1;-1;0;13;0;0;2;0;1;7;22,73
608171;1;1962;2;0;3;-1;0;11;0;0;2;1;1;4;30,33
608171;2;1984;2;2;4;-1;0;12;0;0;2;0;1;4;36,70
608171;3;1988;2;2;7;-1;1;1;1;600000;1;1;1;2;24,57
608171;4;1989;1;2;3;-1;0;5;1;182000;1;1;0;0;27,72
608171;5;2007;2;3;2;3;0;14;0;0;2;0;1;2;27,21
608171;6;2008;1;3;2;2;0;14;0;0;2;0;1;2;24,90
608175;1;1930;2;0;4;-1;0;9;0;115000;1;0;1;2;13,13
608175;2;1964;1;2;4;-1;0;5;1;400000;1;0;1;2;15,09
608181;1;1935;1;0;3;-1;0;9;0;75000;1;0;1;2;24,27
608181;2;1948;2;1;3;-1;0;11;0;0;2;0;1;6;18,03
608189;1;1938;1;0;3;-1;0;9;0;110000;1;0;1;2;22,80
608189;2;1948;2;1;3;-1;0;3;2;70000;1;1;1;4;16,94
608189;3;1973;1;2;4;-1;0;3;1;200000;1;1;1;13;18,41
608189;4;1976;2;2;5;-1;1;3;2;70000;1;1;1;2;15,15
608197;1;1972;1;0;4;-1;0;4;1;182000;1;0;1;2;19,60
608197;2;1962;2;1;4;-1;0;11;0;0;2;1;1;2;13,33
608204;1;1928;2;0;1;-1;0;9;0;75000;1;0;1;4;13,13
608204;2;1925;1;1;1;-1;0;9;0;113000;1;1;1;2;24,27
608206;1;1989;1;0;4;-1;0;5;3;182000;1;0;1;2;11,45
608206;2;1989;2;1;4;-1;0;11;0;0;2;0;1;4;10,14
608206;3;2007;1;2;1;-1;0;13;0;0;2;0;1;4;10,28
608206;4;2010;1;2;1;-1;0;13;0;0;2;0;1;4;10,28
608223;1;1988;2;0;4;-1;0;4;1;172000;1;1;1;4;21,76
608235;1;1962;2;0;3;-1;0;5;1;150000;1;0;1;4;12,52
608235;2;1982;1;1;3;-1;0;5;1;200000;1;1;1;2;18,41
608235;3;2000;1;2;3;4;0;14;0;0;2;0;1;2;13,27
608235;4;1992;1;2;4;-1;0;4;1;150000;1;1;1;2;11,45
608236;1;1978;2;0;4;-1;0;4;1;180000;1;1;1;2;15,15
608236;2;1998;2;2;3;4;0;5;3;40000;1;0;1;2;12,69
608236;3;2002;2;2;3;4;0;14;0;0;2;0;1;2;12,69
608236;4;2011;1;2;1;-1;0;14;0;0;2;1;1;2;10,28
608252;1;1961;1;0;3;-1;0;4;1;350000;1;0;1;2;34,33
608252;2;1962;2;1;3;-1;0;11;0;0;2;1;0;0;30,33
608252;3;1985;1;2;4;-1;0;4;1;220000;1;1;1;5;44,59
608252;4;2010;2;2;1;-1;0;13;0;0;2;1;0;0;27,21
608252;5;1986;2;3;4;-1;0;12;0;0;2;1;1;5;36,70
608252;6;2011;1;3;1;-1;0;13;0;0;2;1;1;5;24,90
608264;1;1980;1;0;4;-1;0;4;1;400000;1;1;1;4;26,44
608264;2;1979;2;1;4;-1;0;11;0;0;2;1;0;0;21,77
608264;3;1997;1;2;4;4;0;14;0;0;2;1;1;2;25,25
608264;4;1999;1;2;3;4;0;14;0;0;2;1;1;2;19,06
608264;5;2006;1;2;1;-1;0;13;0;0;2;1;0;0;14,77
608266;1;1977;1;0;4;-1;0;4;1;182000;1;0;1;7;42,08
608266;2;1980;2;1;4;-1;0;11;0;0;2;0;1;4;34,64
608266;3;1998;2;2;3;4;0;14;0;0;2;0;1;2;29,00
608266;4;2000;2;2;3;4;0;14;0;0;2;0;1;2;29,00
608266;5;2002;1;2;3;4;0;14;0;0;2;0;1;2;30,33
608266;6;2005;2;2;3;4;0;14;0;0;2;0;1;2;29,00
608266;7;2010;2;2;1;-1;0;13;0;0;2;0;1;2;25,68
608281;1;1966;1;0;4;-1;0;4;1;182000;1;1;1;2;20,36
608281;2;1964;2;1;3;-1;0;11;0;0;2;0;1;4;17,98
608281;3;1984;2;2;6;-1;0;4;1;182000;1;1;1;5;21,77
608281;4;1991;2;2;5;7;0;14;0;0;2;1;0;0;14,57
608281;5;2009;2;3;2;2;0;14;0;0;2;0;1;2;16,14
608284;1;1971;1;0;3;-1;0;4;1;182000;1;0;1;8;26,44
608284;2;1971;2;1;4;-1;0;11;0;0;2;1;1;2;21,77
608284;3;1992;1;2;4;4;0;14;0;0;2;0;1;2;16,44
608284;4;2002;1;2;3;4;0;14;0;0;2;0;1;2;19,06
608284;5;1968;1;3;4;-1;0;4;1;182000;1;0;1;2;20,36
608308;1;1950;1;0;3;-1;0;13;0;0;2;1;0;0;26,41
608308;2;1985;1;2;3;-1;0;9;0;75000;1;1;1;2;19,60
608315;1;1956;2;0;3;-1;0;11;0;75000;1;1;1;4;25,33
608315;2;1993;2;2;4;4;0;14;0;0;2;1;1;4;20,53
608315;3;2011;1;3;1;-1;0;13;0;0;2;1;1;4;20,80
608335;1;1970;1;0;1;-1;0;5;1;200000;1;0;1;4;14,17
608335;2;1960;2;1;3;-1;0;3;2;60000;1;0;1;4;12,52
608335;3;1990;1;2;4;-1;0;4;1;182000;1;0;1;2;11,45
608335;4;1998;1;2;3;4;0;14;0;0;2;0;1;4;13,27
608336;1;1983;1;0;3;-1;0;4;1;250000;1;1;1;2;26,44
608336;2;1987;2;1;3;-1;0;11;0;0;2;0;1;4;14,57
608336;3;2004;2;2;3;4;0;14;0;0;2;0;1;2;18,22
608336;4;2007;1;2;1;-1;0;13;0;0;2;1;0;0;14,77
608336;5;2011;1;2;1;-1;0;13;0;0;2;0;1;4;14,77
608338;1;1970;2;0;3;-1;0;5;1;90000;1;1;1;2;12,52
608338;2;1992;2;2;4;-1;0;5;1;182000;1;1;1;2;10,14
608338;3;1994;1;2;3;4;0;14;0;0;2;1;1;2;17,58
608338;4;1926;1;3;1;-1;0;9;0;110000;1;1;1;2;22,80
608365;1;1979;1;0;4;-1;0;4;1;200000;1;1;0;0;18,41
608365;2;1983;2;1;4;-1;0;4;2;105000;1;1;1;6;15,15
608365;3;2010;1;2;2;2;0;14;0;0;2;0;1;2;10,28
608365;4;2011;2;2;2;2;0;14;0;0;2;0;1;2;11,23
608370;1;1964;1;0;4;-1;0;3;1;200000;1;1;1;4;30,40
608375;1;1968;2;0;4;-1;0;11;2;0;2;0;1;4;12,52
608375;2;1977;1;1;4;-1;0;4;1;200000;1;1;1;6;18,41
608375;3;1999;2;2;3;4;0;14;0;0;2;0;1;2;12,69
608375;4;2000;1;2;3;4;0;14;0;0;2;0;1;2;13,27
608383;1;1969;1;0;3;-1;0;5;1;182000;1;0;1;2;20,36
608383;2;1959;2;1;4;-1;0;4;1;182000;1;0;1;4;17,98
608383;3;1992;2;2;6;6;1;14;0;0;2;1;1;4;14,57
608383;4;1984;2;3;1;-1;0;13;0;78000;1;1;0;0;21,77
608383;5;1929;2;3;3;-1;0;9;0;78000;1;1;0;0;17,71
608398;1;1983;1;0;4;-1;0;4;1;350000;1;1;1;2;18,41
608398;2;1980;2;1;5;-1;1;4;1;230000;1;1;0;0;15,15
608398;3;2002;1;2;3;4;0;14;0;0;2;0;1;2;13,27
608398;4;1989;1;3;5;7;0;14;0;0;2;1;1;2;11,45
608408;1;1957;2;0;3;-1;0;6;1;182000;1;0;1;2;25,33
608408;2;1993;1;2;4;4;0;14;0;0;2;1;1;2;23,16
608408;3;1958;1;4;4;-1;0;4;1;182000;1;1;1;2;28,68
608409;1;1969;2;0;4;-1;0;4;2;150000;1;1;1;2;12,52
608409;2;1989;1;2;4;-1;0;4;1;250000;1;0;1;4;11,45
608409;3;1994;2;2;4;4;0;14;0;0;2;1;1;4;48,02
608409;4;1999;1;2;3;4;0;14;0;0;2;1;1;2;13,27
608430;1;1987;1;0;4;-1;0;4;1;500000;1;1;1;2;23,16
608430;2;1987;2;1;4;-1;0;11;0;0;2;1;0;0;20,53
608430;3;2009;2;2;1;-1;0;13;0;0;2;1;0;0;22,73
608437;1;1980;1;0;4;-1;0;4;1;250000;1;1;1;2;26,44
608437;2;1983;2;1;4;-1;0;4;2;100000;1;1;1;2;21,77
608437;3;2001;2;2;3;4;0;14;0;0;2;0;1;4;18,22
608437;4;2002;2;2;3;4;0;14;0;0;2;1;1;2;18,22
608437;5;2006;2;2;2;3;0;14;0;0;2;1;1;2;16,14
608442;1;1984;1;0;7;-1;1;1;2;400000;1;0;1;2;37,25
608442;2;1987;2;1;4;-1;0;4;1;240000;1;1;1;5;20,53
608442;3;2005;1;2;2;3;0;14;0;0;2;1;1;4;26,85
608458;1;1980;1;0;4;-1;0;4;1;300000;1;1;1;2;3,39
608458;2;1981;2;1;4;-1;0;11;0;0;2;1;1;6;46,55
608458;3;2007;2;2;2;3;0;14;0;0;2;1;1;4;1,54
608463;1;1967;1;0;4;-1;0;4;1;300000;1;1;0;0;18,95
608463;2;1961;2;1;3;-1;0;11;0;0;2;0;1;6;52,81
608463;3;1999;1;2;3;4;0;14;0;0;2;0;1;2;47,31
608463;4;2003;1;2;3;4;0;14;0;0;2;0;1;2;47,31
608475;1;1963;1;0;4;-1;0;5;1;250000;1;0;1;4;18,95
608475;2;1966;2;1;4;-1;0;11;0;0;2;1;1;6;52,81
608475;3;1990;2;2;4;-1;0;4;1;182000;1;1;1;2;26,71
608475;4;2003;1;2;3;4;0;14;0;0;2;1;1;4;47,31
608485;1;1958;1;0;3;-1;0;3;1;110000;1;1;1;2;4,49
608485;2;1953;2;1;4;-1;0;11;0;0;2;1;1;3;47,50
608504;1;1964;1;0;3;-1;0;5;1;250000;1;1;1;2;18,95
608504;2;1968;2;1;3;-1;0;5;3;100000;1;1;1;3;52,81
608504;3;1989;1;2;4;-1;0;5;1;250000;1;1;1;2;97,40
608504;4;2002;1;2;3;4;0;14;0;0;2;1;1;2;47,31
608511;1;1946;1;0;4;-1;0;9;0;280000;1;1;1;4;34,79
608511;2;1963;2;1;3;-1;0;11;0;0;2;0;1;6;12,51
608533;1;1942;2;0;3;-1;0;9;0;75000;1;0;1;6;43,84
608533;2;1989;2;2;4;-1;0;4;1;182000;1;1;1;7;6,33
608665;1;1971;1;0;4;-1;0;4;1;250000;1;1;0;0;46,17
608665;2;1976;2;1;4;-1;0;11;0;0;2;0;1;2;37,28
608665;3;1994;1;2;4;4;0;14;0;0;2;0;1;2;15,12
608665;4;1996;1;2;4;4;0;14;0;0;2;0;1;2;15,12
609584;1;1950;1;0;3;-1;0;4;1;220000;1;1;1;2;35,30
609584;2;1966;2;1;3;-1;0;3;1;180000;1;0;1;2;31,42
609584;3;2003;1;2;3;4;0;14;0;0;2;0;1;2;59,42
609589;1;1953;1;0;4;-1;0;3;2;400000;1;0;1;2;22,06
609589;2;1963;2;1;3;-1;0;4;2;200000;1;0;1;2;19,63
609589;3;1986;2;2;7;-1;1;3;1;300000;1;0;1;2;39,61
609589;4;1990;2;2;4;4;0;14;0;200000;1;1;1;2;26,63
609589;5;1996;1;2;4;4;0;14;0;0;2;0;1;2;16,07
609593;1;1973;1;0;4;-1;0;4;1;290000;1;0;1;3;49,06
609593;2;1973;2;1;4;-1;0;4;1;140000;1;0;1;3;39,61
609593;3;1996;1;2;4;4;0;14;0;0;2;0;1;2;16,07
609593;4;2001;2;2;3;4;0;14;0;0;2;0;1;2;28,95
609593;5;2006;2;2;2;3;0;14;0;0;2;0;1;2;28,81
609645;1;1923;1;0;1;-1;0;9;0;60000;1;0;1;2;39,14
609645;2;1930;2;1;1;-1;0;9;0;80000;1;1;0;0;20,80
609647;1;1963;1;0;4;-1;0;4;1;220000;1;1;1;4;17,13
609647;2;1964;2;1;4;-1;0;12;0;0;2;1;0;0;18,48
609647;3;1994;1;2;4;4;0;14;0;0;2;0;1;4;15,12
609647;4;1999;2;2;3;4;0;14;0;0;2;0;1;4;27,25
609660;1;1968;2;0;5;-1;1;4;1;180000;1;0;1;2;18,48
609660;2;1991;2;2;5;7;0;14;0;0;2;0;1;5;25,06
609660;3;1997;2;2;3;4;0;14;0;0;2;0;1;2;33,62
609660;4;2010;2;3;1;1;0;14;0;0;2;0;1;2;27,12
609726;1;1957;1;0;3;-1;0;3;1;500000;1;1;0;0;29,13
609726;2;1958;2;1;3;-1;0;11;0;0;2;1;0;0;31,42
609726;3;1960;2;4;4;-1;0;11;0;0;2;0;1;4;31,42
609731;1;1961;1;0;4;-1;0;4;1;190000;1;0;1;2;29,13
609731;2;1959;2;1;4;-1;0;11;0;120000;1;1;1;2;31,42
609731;3;1994;1;2;4;4;0;14;0;0;2;0;1;2;25,72
609735;1;1964;1;0;4;-1;0;4;1;250000;1;0;1;2;18,20
609735;2;1973;2;1;3;-1;0;11;0;0;2;1;0;0;39,61
609735;3;1995;2;2;4;4;0;14;0;0;2;1;1;2;35,72
609735;4;2007;1;2;1;-1;0;13;0;0;2;1;0;0;29,61
609735;5;2011;2;3;1;-1;0;13;0;0;2;0;1;2;28,81
609763;1;1955;1;0;3;-1;0;4;1;500000;1;1;0;0;18,25
609763;2;1979;2;2;4;-1;0;4;1;217000;1;1;1;3;32,77
609763;3;1996;2;3;3;4;0;14;0;0;2;0;1;2;29,56
609763;4;1998;1;3;3;4;0;14;0;0;2;0;1;2;30,72
609763;5;2001;2;3;3;4;0;14;0;0;2;0;1;2;23,95
609763;6;2001;2;3;3;4;0;14;0;0;2;0;1;2;23,95
609764;1;1972;1;0;4;-1;0;4;1;300000;1;0;1;2;40,59
609764;2;1980;2;1;4;-1;0;11;0;0;2;0;1;3;32,77
609764;3;1998;2;2;3;4;0;14;0;0;2;1;1;4;23,95
609764;4;2002;1;2;3;4;0;14;0;0;2;0;1;2;30,72
609764;5;2008;2;2;1;2;0;14;0;0;2;0;1;2;23,84
609764;6;2009;1;2;1;-1;0;13;0;0;2;0;1;3;24,50
609765;1;1973;2;0;4;-1;0;3;1;300000;1;1;1;2;37,28
609765;2;1973;1;1;4;-1;0;4;1;900000;1;1;1;1;46,17
609765;3;1998;2;2;3;4;0;14;0;0;2;0;1;2;27,25
609765;4;2006;2;2;3;4;0;14;0;0;2;0;1;2;27,12
609768;1;1953;1;0;4;-1;0;3;1;450000;1;1;0;0;20,76
609768;2;1958;2;1;6;-1;0;11;0;0;2;0;1;2;18,48
609768;3;1980;1;2;6;6;0;14;0;0;2;1;1;2;46,17
609768;4;1997;2;2;3;4;0;14;0;0;2;0;1;2;33,62
609780;1;1984;1;0;6;-1;0;4;1;500000;1;1;1;2;46,17
609780;2;1986;2;1;5;-1;1;11;0;0;2;1;1;4;37,28
609780;3;2009;1;2;1;-1;0;13;0;0;2;1;1;4;27,87
609780;4;1987;2;3;5;7;0;14;0;0;2;1;1;3;25,06
609796;1;1958;1;0;4;-1;0;4;1;180000;1;0;1;2;18,20
609796;2;1963;2;1;4;-1;0;11;0;0;2;0;1;3;19,63
609796;3;1979;1;2;4;-1;0;4;1;180000;1;0;1;2;49,06
609796;4;1977;2;3;4;-1;0;11;0;0;2;0;1;3;39,61
609796;5;1999;2;3;3;4;0;14;0;0;2;0;1;2;28,95
609800;1;1958;1;0;4;-1;0;4;1;183000;1;0;1;4;17,13
609800;2;1955;2;1;4;-1;0;11;0;30000;1;1;1;2;19,69
609800;3;1988;1;2;6;6;0;14;0;0;2;0;1;4;18,60
609800;4;1996;2;2;4;4;0;14;0;0;2;0;1;2;33,62
609806;1;1975;2;0;4;-1;0;3;3;220000;1;1;1;4;87,63
609806;2;1994;1;2;4;4;0;14;0;0;2;0;1;2;35,55
609806;3;1995;2;2;4;4;0;14;0;0;2;0;1;2;79,03
609806;4;1999;2;2;3;4;0;14;0;0;2;0;1;2;64,05
609806;5;2000;1;2;3;4;0;14;0;0;2;0;1;2;82,13
609806;6;2004;2;2;3;4;0;14;0;0;2;0;1;2;64,05
609806;7;2009;2;2;1;-1;0;13;0;0;2;0;1;4;63,74
609832;1;1964;2;0;3;-1;0;11;0;160000;1;1;1;2;16,24
609832;2;1987;2;2;4;-1;0;11;0;21000;1;1;1;2;22,03
609832;3;1985;2;2;4;-1;0;11;0;21000;1;1;1;2;32,77
609832;4;1991;2;2;4;4;0;14;0;0;2;0;1;2;22,03
609832;5;1991;2;2;3;-1;0;11;0;13000;1;1;0;0;22,03
609832;6;1994;1;2;3;4;0;14;0;0;2;0;1;2;13,30
609833;1;1983;2;0;4;-1;0;3;1;200000;1;1;1;11;37,28
609833;2;2004;2;2;3;4;0;14;0;0;2;0;1;4;27,25
609833;3;2006;1;2;2;3;0;14;0;0;2;0;1;4;27,87
609833;4;2008;1;2;1;2;0;14;0;0;2;0;1;2;27,87
609843;1;1960;2;0;3;-1;0;3;1;300000;1;1;1;4;18,48
609843;2;1949;1;1;3;-1;0;3;1;400000;1;1;0;0;20,76
609843;3;1986;2;2;6;-1;0;4;1;220000;1;0;1;2;37,28
609843;4;2009;1;3;1;-1;0;13;0;0;2;0;1;2;27,87
609844;1;1960;2;0;4;-1;0;4;1;250000;1;1;0;0;18,48
609844;2;1984;2;2;4;-1;0;11;0;14300;1;1;1;7;37,28
609844;3;2004;2;3;3;4;0;14;0;0;2;0;1;2;27,25
609844;4;2008;1;3;1;2;0;14;0;0;2;0;1;2;27,87
609905;1;1949;1;0;3;-1;0;3;1;180000;1;1;1;4;22,06
609905;2;1959;2;1;3;-1;0;11;0;0;2;0;1;4;19,63
609905;3;1991;2;2;4;-1;0;11;0;0;2;0;1;2;26,63
609905;4;1983;1;2;3;-1;0;9;0;100000;1;1;0;0;49,06
609905;5;1986;1;2;4;-1;0;12;0;0;2;1;0;0;49,06
609906;1;1962;1;0;3;-1;0;4;1;250000;1;0;1;2;17,13
609906;2;1962;2;1;4;-1;0;3;1;100000;1;0;1;4;18,48
609906;3;1986;1;2;3;-1;0;13;1;0;2;1;0;0;46,17
609906;4;1995;2;2;4;4;0;14;0;0;2;0;1;2;33,62
609908;1;1967;1;0;4;-1;0;4;1;400000;1;0;1;7;15,06
609908;2;1964;2;1;4;-1;0;11;0;0;2;1;0;0;16,24
609908;3;1989;2;2;4;-1;0;11;0;0;2;1;0;0;22,03
609908;4;1997;1;2;4;4;0;14;0;0;2;0;1;4;13,30
609908;5;2001;1;2;3;4;0;14;0;0;2;0;1;4;30,72
609908;6;2001;2;2;3;4;0;14;0;0;2;0;1;4;23,95
609912;1;1987;1;0;4;-1;0;3;2;350000;1;1;1;7;18,60
609912;2;1988;2;1;4;-1;0;11;0;0;2;0;1;2;25,06
609912;3;2005;1;2;2;3;0;14;0;0;2;0;1;2;34,94
